text,label
Please start learning ABCD with the legends of India. This is the best opportunity to learn about them and feel proud of our identity as a nation.Bharat mata ki Jai !! कार्तिकारी के नाम A 2 Z 🇮🇳 @user @user @user @user @user {URL},7
Tons of gay shit {URL},7
Mistress @user has order me to tell you the truth that I love a cock deep down my throat filling me with cum #sissy #crossdresser #sissyboy #feminization #sissyslut #crossdressing #crossdress #cd #transvestite #xdresser #xdress #sissyslave {URL},7
Gay PRIDE THIS YEAR HAS EVERYONE COMING OUT,7
and thats why women of color dont wanna fuck wit a lot of yall,7
"I have been laughing since I saw this video this morning, though not the first time seeing the video. I wish this can be the current situation in Nigeria. I want my people to be free from poverty, bad government, dictatorship, religious bondage, uncivilized attitude, greed &Hate. {URL}",7
zoophiles are not welcome in the furry community,7
Taqabbal Allahu minna wa minkum. (May Allah accept this worship from us and from you). #EidMubarak {URL},7
@user White people instructed him to be moved.,7
NIGGAZ GOT CREATIVE AND HERE CAME FRENCH TOAST 😂😂,7
@user @AnneMarie Iconic. Outsang the multi-racial girl,7
God has left us signs all across this land so oh man you are without excuses..... You see an ele. Pole i see a cross 👍😁😁😁 Romans 🌹 {URL},7
dnfjskasn i went to my first pride parade it was so fun but so hot and also filled with so much love 🏳️‍🌈❤️🧡💛💚💙💜,7
"Just hours before El Paso attack, Trump RT infamous U.K. anti-immigrant bigot Katie Hopkins, who has written that migrants heading to Europe were ""cockroaches"" and instead of sending rescue boats, ""I'd use gunships"" to stop them"" {URL} #WhiteSupremacistInChief",4
the only use.for women is to make snad wich,0
"""It's hard being a woman in journalism. You have to fight for your own story sometimes,"" @jkbjournalist said in a must-read interview with her and @user {URL} {URL}",7
"""Do not abuse MY (s.a.w) companions for if any one of you (people late entering into islam) spent gold equal to Uhud (in Allah's Cause) it would not be equal to a Mud or even a half Mud spent by one of them."" #Bukhari & #Muslim",7
"""...This bill actually poses a devastating and unprecedented threat to religious freedom and the progress that women have made toward true equal treatment in law and culture,"" Sarah Kramer of Alliance Defending Freedom (ADF) wrote in an online analysis. {URL}",7
"@user Bitch stfu with your Thot ass-_- Close your legs and go freshen Up rince your dirty ass mouth while your there 2 ,u need to watch your mouth** cuz u ain't on piss",0
"- ""This pussy puts niggas OUT"" {URL}",7
"@user @user @VictoriaPeckham @user @user @user @user @maitlis @scotgov In the UK a male doctor is required to have a female chaperone when carrying out intimate examinations. This too is been disregarded by some males who id as transwomen. It disregards female patients protections, consent issues, safeguards & best practice. {URL}",7
@MikeStuchbery_ @user @user A few weeks later over 90 Christian's were killed and over 7000 in last six months no global news coverage,7
Let's review‼️ 🔸I am hated for skin color 🔸Called names by actors who thank goodness I do not know‼️ 🔸Crazy people spitting and urinating on food at public groceries‼️ 🔸Masked violent people attacking innocent people‼️ I think we have a systematic problem‼️ {URL},7
"@user It is so pathetic, the little girl should be expelled",7
I've never understood why Maasais pray during public functions. Is Maasai a religion? #MadarakaDay,7
Lots of bad habits erupt from religion today due to lack of the kingdom of God #prophetjegede,7
They need to start shooting these idiot if the illegals run toward them.,4
"I wonder if all of these ""Christian"" trump supporters realize that by supporting someone like Donald Trump, they're actually doing exactly what Christ tells you not to do? Just a thought.",7
this had me for a min until that nigga on the side went back,7
I hate how news media titles subjects so negatively. I am with @user kids should just be kids. I don't think kids are old enough to know what they really want or know anything about sexuality yet. If you change something physically that can be dangerous.,7
@user MY NIGGAS WISH THAT YOU WOULD,7
"""For every bad b*tch there's a nigga tired of fcuking her"" - @JoeBudden {URL}",0
"One more reminder that Asian people can be very racist towards Black people. Please don't let the ""solidarity"" confuse you. It's uncomfortable to hear but it's very true {URL}",7
Katch a pussy nigga shoot his ass at the stop🤫,1
@user I'm so proud to attend our female soccer league with my nephews they love soccer and I love that it doesn't matter to them if it's men or women playing,7
"84 years old, former prisoner of conscience in #Pakistan, #Shakoorbhai conveying his best wishes to all of us in #Urdu language. @JalsaConnect #Islam #Ahmadiyya @user @KashifMD @RabwahTimes @user @user @user @user @FaheemYounus @user {URL}",7
Ladies buy a gun learn how to use it effectively and kill these mother fuckers. {URL},7
"""The most miserable Christians are those who live with a foot in both worlds."" #truth {URL}",7
All women do is cry on twitter and cheat,0
ISIS is a bigger threat than the Taliban in Afghanistan and is using attacks in Kabul as 'practice runs' {URL},7
If you caping for Tay K you stupid as fuck and deserve to be locked up too. Fym free him? Mane a whole murderer. Our people be sounding so fucking stupid foo.,7
Bro what is up with ppl and abusing they're fucking animals!? If they annoy you don't fucking have one period!! I'll square up with this hoe!,7
@user Pussy ass bitch bitch,0
Problem starts when you giving men sex as a reward not for your own pleasure and create unnecessary expectations which will break your hearts.,7
@user No one should stay at her place. Which monkey? I would have had some choice words for her thst she would never refer to to a African American person as a monkey again.,7
@CAF_Online Dirty negros bastards piece of shit,1
"@user @user Its not about erasure, its about dissociating transmen from lesbians. Which is already hard,and i fear that this make it even harder. And no im not erasing their identity or pronouns, they are totally valid.",7
6 Jesus Quotes that will Offend Some—and Wake Up Others {URL},7
@user Sounds pretty racist to me,7
Imma need y'all to answer this question. Any of the nihgas who follow me fucked a non black woman???,7
@user Someone was being roasted here but now you women see the benefits,7
You just proved the point...black ppl not finna have no fucking green eyes,7
@user @user I don't believe the trans community want paedophiles speaking for them.,7
"@MSNBC Quite wasting g TIME & LIVES! JUST REMOVE THE FUCKER. 527 Years after Columbus, a white male politican finally admitted whites are breeding domestic terrorist. Think what they might accomplish in another few millinia .... ●let women control their uterus! ●allow POC VOTING!",7
To all my Somali brothers and sisters on Twitter. Caadi iskadig. 😉,7
I use to want a lot of bitches but a lot of bitches was never as serious as me do they thought I was on games,7
@user @user while the shooter was caught alive and without a single injury!! Like what the actual hell. While this shit happened I remember the black youth picking garbage in his yard being threatened by 5 or 6 police officers!,7
Another 9/11 victim has been identified. Remember her instead of wetting yourselves over Omar.,7
#BanAnimalKilling you are real muslim so does not kill animal because our God is not permit this cruel. @narendramodi @rashtrapatibhvn @AmitShah @PMOIndia {URL},7
"@user @user Quinceañera, (Spanish: ""15 years [feminine form]"")also called quinceaños or quince años or simply quince, the celebration of a girl's 15th birthday, marking her passage from girlhood to womanhood.",7
"And again that SAME day after Trump's election, a Muslim student at the University of Louisiana at Lafayette made up a story about being attacked and robbed by Trump supporters, who supposedly ripped off her hijab. That too turned out to be a hoax.",7
